project_id,n_tasks,n_employees,n_dependencies,det_duration_days,p10,p50,p90,schedule_risk_ratio,det_vs_p50_delta,critical_path_tasks,avg_employee_efficiency,mc_success,error_msg
synth_2203,10,7,8,64,57,64,74,0.1562,0,3,1.0168,True,
synth_2204,23,11,29,158,153,165,179,0.0848,7,5,0.9752,True,
synth_2205,5,11,5,65,49,61,71,0.1639,-4,4,0.9178,True,
synth_2206,3,12,3,88,81,89,98,0.1011,1,3,1.0349,True,
synth_2207,4,13,4,49,41,49,55,0.1224,0,2,1.0247,True,
synth_2208,15,15,10,81,65,79,88,0.1139,-2,3,1.0056,True,
synth_2209,10,8,9,115,105,118,132,0.1186,3,3,0.9623,True,
synth_2210,9,6,3,133,118,135,153,0.1333,2,4,1.1188,True,
synth_2211,28,11,22,180,164,177,191,0.0791,-3,4,0.9621,True,
synth_2212,28,8,27,250,223,245,264,0.0776,-5,5,1.0334,True,
synth_2213,23,3,4,160,158,169,184,0.0888,9,2,1.0742,True,
synth_2214,11,7,8,78,74,80,87,0.0875,2,3,1.0146,True,
synth_2215,15,6,8,81,75,81,87,0.0741,0,2,1.1494,True,
synth_2216,24,7,12,274,213,255,291,0.1412,-19,4,1.006,True,
synth_2217,13,14,7,79,72,79,86,0.0886,0,3,1.0702,True,
synth_2218,3,11,3,52,35,48,57,0.1875,-4,3,1.0739,True,
synth_2219,18,6,3,100,82,103,130,0.2621,3,2,1.0989,True,
synth_2220,24,6,12,199,172,193,213,0.1036,-6,4,0.9339,True,
synth_2221,5,11,3,65,61,67,75,0.1194,2,3,0.958,True,
synth_2222,19,8,3,74,62,69,77,0.1159,-5,2,0.9952,True,
synth_2223,12,6,10,93,87,97,106,0.0928,4,3,1.0108,True,
synth_2224,5,3,3,73,58,75,91,0.2133,2,3,0.8167,True,
synth_2225,18,9,15,110,98,110,121,0.1,0,4,1.0115,True,
synth_2226,3,11,3,91,78,88,96,0.0909,-3,3,0.9223,True,
synth_2227,13,3,10,136,111,130,147,0.1308,-6,3,0.9744,True,
synth_2228,6,3,4,113,91,107,119,0.1121,-6,3,1.12,True,
synth_2229,18,12,9,87,76,89,101,0.1348,2,2,1.0072,True,
synth_2230,11,10,11,137,111,126,140,0.1111,-11,4,0.9565,True,
synth_2231,3,15,3,95,83,92,101,0.0978,-3,3,1.0147,True,
synth_2232,4,15,3,65,60,66,73,0.1061,1,3,1.0312,True,
synth_2233,5,6,3,67,65,68,71,0.0441,1,2,0.9888,True,
synth_2234,13,12,7,90,76,88,101,0.1477,-2,4,1.0144,True,
synth_2235,22,13,16,158,129,149,168,0.1275,-9,5,1.0477,True,
synth_2236,22,7,11,176,140,162,183,0.1296,-14,3,0.9374,True,
synth_2237,14,14,12,111,99,107,115,0.0748,-4,3,1.0497,True,
synth_2238,20,3,20,274,257,278,298,0.0719,4,4,0.9667,True,
synth_2239,27,14,11,117,96,110,127,0.1545,-7,3,0.988,True,
synth_2240,30,10,32,240,225,239,254,0.0628,-1,6,0.9497,True,
synth_2241,24,10,3,93,83,91,99,0.0879,-2,2,1.0621,True,
synth_2242,15,12,11,115,91,108,123,0.1389,-7,3,0.9978,True,
synth_2243,9,6,4,58,47,58,75,0.2931,0,2,0.9304,True,
synth_2244,9,6,7,132,109,124,136,0.0968,-8,3,0.9714,True,
synth_2245,17,14,7,133,116,130,144,0.1077,-3,4,0.949,True,
synth_2246,25,8,16,126,115,126,136,0.0794,0,2,0.9615,True,
synth_2247,20,12,14,145,116,135,150,0.1111,-10,4,1.0278,True,
synth_2248,22,7,14,178,152,173,197,0.1387,-5,3,1.0319,True,
synth_2249,18,13,6,142,123,140,155,0.1071,-2,3,0.961,True,
synth_2250,16,13,5,72,63,73,83,0.137,1,3,0.8738,True,
synth_2251,24,4,16,197,190,204,221,0.0833,7,4,0.9763,True,
synth_2252,10,4,3,76,66,75,82,0.0933,-1,2,0.9794,True,
synth_2253,23,3,4,161,149,163,179,0.0982,2,2,0.73,True,
synth_2254,29,9,13,126,122,135,148,0.0963,9,3,1.0644,True,
synth_2255,9,12,6,100,89,101,114,0.1287,1,4,1.0419,True,
synth_2256,24,15,9,117,105,117,128,0.094,0,4,0.9531,True,
synth_2257,4,6,3,81,71,79,87,0.1013,-2,3,0.9892,True,
synth_2258,29,10,23,212,186,208,228,0.0962,-4,5,0.9741,True,
synth_2259,13,9,3,61,51,64,76,0.1875,3,2,1.0697,True,
synth_2260,9,15,6,105,83,98,111,0.1327,-7,4,0.9676,True,
synth_2261,12,11,6,81,72,81,90,0.1111,0,2,0.9841,True,
synth_2262,13,8,6,91,72,87,100,0.1494,-4,3,0.9484,True,
synth_2263,10,10,9,121,108,121,134,0.1074,0,4,1.0157,True,
synth_2264,16,14,18,131,107,123,139,0.1301,-8,4,0.9473,True,
synth_2265,11,7,7,130,115,126,135,0.0714,-4,4,0.8498,True,
synth_2266,25,8,20,178,163,178,193,0.0843,0,3,0.9505,True,
synth_2267,29,15,14,208,177,198,216,0.0909,-10,3,1.0099,True,
synth_2268,7,9,7,101,86,97,106,0.0928,-4,4,0.987,True,
synth_2269,23,7,16,151,129,146,163,0.1164,-5,4,0.9869,True,
synth_2270,7,9,8,104,88,99,108,0.0909,-5,3,0.9049,True,
synth_2271,9,7,4,63,54,65,78,0.2,2,2,0.9505,True,
synth_2272,13,14,4,66,46,59,72,0.2203,-7,2,1.0305,True,
synth_2273,23,3,5,119,104,120,140,0.1667,1,2,1.0561,True,
synth_2274,11,11,7,66,55,64,73,0.1406,-2,2,1.0565,True,
synth_2275,3,10,3,85,77,85,92,0.0824,0,3,1.0027,True,
synth_2276,12,6,8,185,156,180,202,0.1222,-5,5,0.9608,True,
synth_2277,16,10,12,141,127,143,158,0.1049,2,5,1.0682,True,
synth_2278,4,4,4,91,73,88,104,0.1818,-3,3,0.9117,True,
synth_2279,3,9,3,57,48,60,74,0.2333,3,3,0.9302,True,
synth_2280,30,9,14,143,133,143,153,0.0699,0,3,0.9433,True,
synth_2281,30,9,25,156,127,151,176,0.1656,-5,4,0.9884,True,
synth_2282,16,10,13,106,83,98,111,0.1327,-8,3,0.886,True,
synth_2283,15,14,5,104,86,102,117,0.1471,-2,4,1.0914,True,
synth_2284,15,9,9,127,109,122,135,0.1066,-5,4,1.0226,True,
synth_2285,27,10,19,123,120,130,142,0.0923,7,3,0.9978,True,
synth_2286,13,13,3,100,89,100,112,0.12,0,3,1.0194,True,
synth_2287,28,10,16,217,203,220,239,0.0864,3,4,0.9492,True,
synth_2288,3,9,3,66,60,66,72,0.0909,0,3,0.9638,True,
synth_2289,10,4,5,75,69,79,92,0.1646,4,2,0.8812,True,
synth_2290,22,4,8,210,188,206,222,0.0777,-4,3,0.85,True,
synth_2291,7,10,8,67,59,66,72,0.0909,-1,2,0.9865,True,
synth_2292,6,10,5,91,80,89,98,0.1011,-2,3,0.9538,True,
synth_2293,17,15,12,111,92,106,118,0.1132,-5,2,1.0139,True,
synth_2294,30,13,16,160,136,153,167,0.0915,-7,4,0.9874,True,
synth_2295,10,12,8,106,91,106,119,0.1226,0,4,1.039,True,
synth_2296,21,15,25,155,131,152,173,0.1382,-3,4,1.061,True,
synth_2297,14,6,12,121,102,118,130,0.1017,-3,2,1.0267,True,
synth_2298,24,10,7,123,96,115,134,0.1652,-8,2,1.0037,True,
synth_2299,30,15,9,122,100,119,135,0.1345,-3,3,1.0195,True,
synth_2300,13,10,7,120,107,115,123,0.0696,-5,3,1.0181,True,
synth_2301,13,10,12,114,100,110,121,0.1,-4,3,0.8998,True,
synth_2302,11,5,6,142,126,147,170,0.1565,5,5,0.932,True,
synth_2303,10,11,6,55,48,53,59,0.1132,-2,2,0.9024,True,
synth_2304,20,14,5,103,82,99,110,0.1111,-4,3,0.9714,True,
synth_2305,15,12,13,115,105,113,120,0.0619,-2,3,0.9495,True,
synth_2306,18,3,8,163,141,157,171,0.0892,-6,3,0.9144,True,
synth_2307,13,13,16,203,176,195,213,0.0923,-8,5,1.0371,True,
synth_2308,7,9,6,70,66,71,76,0.0704,1,2,1.0552,True,
synth_2309,21,7,12,130,103,121,138,0.1405,-9,3,0.9651,True,
synth_2310,23,9,17,133,97,123,146,0.187,-10,3,0.9991,True,
synth_2311,18,8,7,123,109,125,142,0.136,2,3,0.9534,True,
synth_2312,5,13,3,78,71,78,84,0.0769,0,3,1.0216,True,
synth_2313,22,13,21,165,144,158,172,0.0886,-7,6,0.976,True,
synth_2314,17,15,6,83,67,77,89,0.1558,-6,2,0.9928,True,
synth_2315,16,11,11,91,87,92,97,0.0543,1,3,1.0376,True,
synth_2316,4,14,3,60,45,58,67,0.1552,-2,2,0.9804,True,
synth_2317,20,12,14,119,105,121,142,0.1736,2,4,0.9703,True,
synth_2318,14,9,5,67,60,67,73,0.0896,0,3,1.0447,True,
synth_2319,27,11,5,89,83,92,100,0.087,3,2,0.9367,True,
synth_2320,20,4,16,312,277,305,331,0.0852,-7,5,0.9817,True,
synth_2321,12,14,14,103,91,102,113,0.1078,-1,4,1.0386,True,
synth_2322,5,8,4,106,81,98,113,0.1531,-8,3,0.8717,True,
synth_2323,11,3,6,119,97,117,134,0.1453,-2,3,1.025,True,
synth_2324,15,3,10,180,161,181,202,0.116,1,4,1.1089,True,
synth_2325,3,6,3,89,65,83,99,0.1928,-6,3,0.9668,True,
synth_2326,6,6,3,62,50,62,74,0.1935,0,3,1.0368,True,
synth_2327,27,12,16,140,126,138,147,0.0652,-2,3,1.0029,True,
synth_2328,28,13,23,137,127,135,144,0.0667,-2,3,1.0437,True,
synth_2329,3,11,3,75,69,76,84,0.1053,1,3,0.9756,True,
synth_2330,24,13,20,107,103,117,135,0.1538,10,4,1.0085,True,
synth_2331,6,13,4,69,60,69,78,0.1304,0,3,0.9187,True,
synth_2332,29,7,8,176,147,170,189,0.1118,-6,3,0.9342,True,
synth_2333,24,9,8,105,91,101,111,0.099,-4,3,1.052,True,
synth_2334,19,10,14,125,116,128,142,0.1094,3,4,0.9548,True,
synth_2335,24,11,20,172,141,164,182,0.1098,-8,4,0.9648,True,
synth_2336,15,5,6,91,82,89,95,0.0674,-2,3,0.883,True,
synth_2337,12,9,9,109,102,110,119,0.0818,1,4,0.94,True,
synth_2338,18,8,4,145,134,142,151,0.0634,-3,3,0.91,True,
synth_2339,17,4,9,133,113,128,141,0.1016,-5,2,1.0173,True,
synth_2340,5,3,4,80,69,76,83,0.0921,-4,2,1.1056,True,
synth_2341,22,10,12,131,109,126,138,0.0952,-5,3,0.9325,True,
synth_2342,20,4,10,174,148,169,190,0.1243,-5,3,1.0483,True,
synth_2343,8,14,7,72,60,69,78,0.1304,-3,3,0.9677,True,
synth_2344,30,9,31,189,171,190,210,0.1053,1,3,1.0571,True,
synth_2345,7,10,4,70,53,66,79,0.197,-4,2,1.0194,True,
synth_2346,26,11,30,191,161,180,200,0.1111,-11,6,0.9746,True,
synth_2347,12,6,5,114,90,106,119,0.1226,-8,4,0.9292,True,
synth_2348,21,9,11,116,100,114,128,0.1228,-2,3,0.9122,True,
synth_2349,11,13,8,103,92,103,113,0.0971,0,4,1.0324,True,
synth_2350,8,11,8,112,85,101,118,0.1683,-11,3,1.098,True,
synth_2351,14,3,13,135,127,135,145,0.0741,0,4,1.0178,True,
synth_2352,27,10,14,160,144,161,180,0.118,1,4,0.9864,True,
synth_2353,6,6,4,50,41,49,56,0.1429,-1,2,1.0354,True,
synth_2354,19,9,12,93,78,90,104,0.1556,-3,2,0.9866,True,
synth_2355,11,5,8,97,82,95,108,0.1368,-2,3,0.9492,True,
synth_2356,4,3,3,98,84,101,119,0.1782,3,3,1.1333,True,
synth_2357,10,7,4,90,75,87,101,0.1609,-3,2,1.0707,True,
synth_2358,19,6,6,136,123,136,146,0.0735,0,2,0.8489,True,
synth_2359,17,3,9,159,148,161,177,0.0994,2,3,0.8161,True,
synth_2360,17,13,6,93,80,89,99,0.1124,-4,3,1.0675,True,
synth_2361,12,11,5,57,56,63,70,0.1111,6,2,1.0089,True,
synth_2362,22,3,4,150,119,143,161,0.1259,-7,2,1.0047,True,
synth_2363,12,12,6,69,65,72,82,0.1389,3,3,1.1078,True,
synth_2364,17,14,13,91,78,88,100,0.1364,-3,4,0.9673,True,
synth_2365,14,3,7,209,184,207,229,0.1063,-2,4,0.9614,True,
synth_2366,17,4,12,180,146,173,196,0.1329,-7,3,0.9492,True,
synth_2367,12,4,6,94,77,96,118,0.2292,2,2,0.9071,True,
synth_2368,12,12,5,107,97,106,116,0.0943,-1,3,0.9988,True,
synth_2369,23,6,9,129,126,140,156,0.1143,11,2,1.0015,True,
synth_2370,30,3,13,276,256,272,289,0.0625,-4,4,0.9903,True,
synth_2371,27,14,13,122,113,125,138,0.104,3,3,0.9461,True,
synth_2372,17,8,6,94,83,95,113,0.1895,1,3,1.0126,True,
synth_2373,23,4,19,284,249,277,305,0.1011,-7,5,1.0356,True,
synth_2374,20,8,3,74,70,76,86,0.1316,2,1,1.0483,True,
synth_2375,14,8,4,66,53,62,69,0.1129,-4,2,1.0179,True,
synth_2376,15,8,3,96,83,97,108,0.1134,1,2,0.9454,True,
synth_2377,27,5,8,147,126,141,159,0.1277,-6,2,0.983,True,
synth_2378,26,14,23,127,121,132,143,0.0833,5,4,0.9868,True,
synth_2379,27,3,17,364,331,366,406,0.1093,2,4,0.8775,True,
synth_2380,16,6,14,158,148,157,166,0.0573,-1,4,0.9525,True,
synth_2381,10,10,3,106,86,100,110,0.1,-6,2,0.9387,True,
synth_2382,4,9,4,71,60,71,80,0.1268,0,3,1.026,True,
synth_2383,26,4,3,194,160,196,236,0.2041,2,2,1.035,True,
synth_2384,12,7,12,100,88,98,107,0.0918,-2,3,1.0902,True,
synth_2385,14,6,5,87,81,91,106,0.1648,4,2,1.0137,True,
synth_2386,17,6,10,177,168,185,205,0.1081,8,4,0.9182,True,
synth_2387,4,6,3,49,33,45,53,0.1778,-4,3,1.0125,True,
synth_2388,26,12,5,79,71,79,87,0.1013,0,3,1.1225,True,
synth_2389,23,5,14,159,143,160,185,0.1562,1,3,1.0363,True,
synth_2390,16,4,13,227,202,227,253,0.1145,0,4,0.8769,True,
synth_2391,27,14,9,119,91,108,127,0.1759,-11,2,0.9542,True,
synth_2392,11,12,5,77,67,75,82,0.0933,-2,2,1.0383,True,
synth_2393,24,8,5,157,139,159,177,0.1132,2,3,1.0499,True,
synth_2394,7,9,5,129,118,128,139,0.0859,-1,4,1.0254,True,
synth_2395,9,11,3,47,40,47,56,0.1915,0,2,1.022,True,
synth_2396,12,5,11,121,115,131,151,0.1527,10,3,0.9527,True,
synth_2397,29,10,19,160,154,174,196,0.1264,14,5,0.97,True,
synth_2398,21,7,22,153,134,146,160,0.0959,-7,4,0.9607,True,
synth_2399,30,10,26,182,161,175,189,0.08,-7,3,0.9483,True,
synth_2400,20,11,3,69,52,65,76,0.1692,-4,2,0.9582,True,
synth_2401,6,15,4,92,86,92,97,0.0543,0,4,0.9984,True,
synth_2402,5,6,4,90,74,88,97,0.1023,-2,3,1.0088,True,
synth_2403,27,9,15,259,228,255,280,0.098,-4,4,0.9087,True,
synth_2404,3,5,3,39,33,38,44,0.1579,-1,3,0.9728,True,
synth_2405,11,14,12,101,87,101,117,0.1584,0,5,1.084,True,
synth_2406,27,9,17,204,179,202,226,0.1188,-2,5,0.9632,True,
synth_2407,18,14,14,107,98,106,113,0.066,-1,3,1.0182,True,
synth_2408,20,9,21,180,150,179,206,0.1508,-1,6,1.0316,True,
synth_2409,15,7,12,221,192,211,228,0.0806,-10,4,0.9637,True,
synth_2410,5,7,5,69,54,64,72,0.125,-5,2,1.0315,True,
synth_2411,13,13,15,70,67,74,82,0.1081,4,2,0.9753,True,
synth_2412,30,12,4,86,80,90,102,0.1333,4,2,0.9671,True,
synth_2413,29,4,21,267,218,253,285,0.1265,-14,4,0.9438,True,
synth_2414,6,3,5,107,92,111,129,0.1622,4,3,1.1022,True,
synth_2415,16,8,14,142,128,141,154,0.0922,-1,5,1.0658,True,
synth_2416,26,13,17,90,86,99,114,0.1515,9,3,1.0108,True,
synth_2417,30,6,7,149,142,157,182,0.1592,8,2,0.9881,True,
synth_2418,3,12,3,95,82,92,101,0.0978,-3,3,0.9976,True,
synth_2419,9,5,3,83,77,83,91,0.0964,0,3,1.0822,True,
synth_2420,17,15,16,143,134,143,153,0.0699,0,5,1.0138,True,
synth_2421,12,13,3,75,56,70,81,0.1571,-5,2,1.0406,True,
synth_2422,23,4,30,293,259,285,310,0.0877,-8,4,1.0146,True,
synth_2423,8,15,5,61,53,60,67,0.1167,-1,2,1.0352,True,
synth_2424,18,5,20,204,167,192,211,0.099,-12,4,1.1827,True,
synth_2425,8,7,5,94,87,95,104,0.0947,1,4,0.9637,True,
synth_2426,5,11,5,105,88,99,109,0.101,-6,4,1.136,True,
synth_2427,18,4,7,152,133,146,161,0.1027,-6,2,0.9825,True,
synth_2428,24,15,12,126,104,119,130,0.0924,-7,3,1.0527,True,
synth_2429,8,3,4,97,89,96,103,0.0729,-1,2,1.0658,True,
synth_2430,20,7,9,130,116,133,155,0.1654,3,3,0.9133,True,
synth_2431,8,5,6,111,99,108,116,0.0741,-3,3,0.911,True,
synth_2432,22,3,26,475,425,464,499,0.0754,-11,7,1.0517,True,
synth_2433,27,6,35,293,282,296,313,0.0574,3,5,1.084,True,
synth_2434,26,7,21,230,194,220,246,0.1182,-10,5,1.0688,True,
synth_2435,13,14,5,58,51,58,66,0.1379,0,3,1.0199,True,
synth_2436,16,13,3,91,68,85,100,0.1765,-6,2,1.0248,True,
synth_2437,7,6,7,137,117,134,148,0.1045,-3,4,0.9674,True,
synth_2438,28,11,14,106,95,106,118,0.1132,0,3,1.0144,True,
synth_2439,29,6,7,183,150,170,188,0.1059,-13,3,0.9121,True,
synth_2440,4,14,3,62,54,61,69,0.1311,-1,2,0.9796,True,
synth_2441,7,4,7,108,94,108,123,0.1389,0,4,0.9573,True,
synth_2442,18,5,3,138,107,131,154,0.1756,-7,2,0.9993,True,
synth_2443,22,15,5,100,84,95,107,0.1263,-5,2,1.056,True,
synth_2444,3,3,3,85,81,89,98,0.1011,4,3,0.9767,True,
synth_2445,21,3,21,191,182,200,223,0.115,9,3,1.0492,True,
synth_2446,21,8,4,141,111,133,150,0.1278,-8,3,0.9692,True,
synth_2447,6,13,4,42,39,44,49,0.1136,2,2,0.9785,True,
synth_2448,18,9,5,73,69,77,88,0.1429,4,3,1.0299,True,
synth_2449,11,4,7,168,144,164,182,0.1098,-4,3,1.091,True,
synth_2450,28,15,18,155,143,154,164,0.0649,-1,4,1.0332,True,
synth_2451,20,8,21,141,133,145,157,0.0828,4,3,1.0546,True,
synth_2452,3,5,3,51,40,49,58,0.1837,-2,3,1.05,True,
synth_2453,7,3,3,76,58,70,83,0.1857,-6,2,0.9564,True,
synth_2454,10,12,8,101,92,102,111,0.0882,1,3,1.0757,True,
synth_2455,24,12,13,195,164,185,204,0.1027,-10,4,1.0185,True,
synth_2456,18,4,8,116,102,117,131,0.1197,1,2,1.0283,True,
synth_2457,17,5,13,136,121,147,176,0.1973,11,3,1.0565,True,
synth_2458,6,7,6,73,61,69,77,0.1159,-4,4,0.8854,True,
synth_2459,30,15,15,125,111,124,138,0.1129,-1,3,1.0914,True,
synth_2460,29,12,13,129,103,117,138,0.1795,-12,2,1.0548,True,
synth_2461,18,13,10,78,71,82,92,0.122,4,3,1.0129,True,
synth_2462,9,12,5,88,79,88,98,0.1136,0,4,1.0039,True,
synth_2463,3,9,3,61,51,62,73,0.1774,1,3,0.9411,True,
synth_2464,28,13,15,127,122,130,141,0.0846,3,2,0.9718,True,
synth_2465,9,11,6,91,77,89,101,0.1348,-2,3,0.9726,True,
synth_2466,13,7,8,75,65,76,88,0.1579,1,4,1.004,True,
synth_2467,5,3,3,85,73,83,92,0.1084,-2,2,0.8394,True,
synth_2468,6,3,7,127,111,129,148,0.1473,2,5,0.7894,True,
synth_2469,22,6,14,198,175,190,204,0.0737,-8,3,1.0528,True,
synth_2470,16,10,15,105,100,106,114,0.0755,1,3,0.9823,True,
synth_2471,27,10,11,164,150,162,171,0.0556,-2,3,0.9694,True,
synth_2472,3,15,3,43,36,43,49,0.1395,0,3,0.9854,True,
synth_2473,23,7,17,149,142,152,164,0.0789,3,3,1.0811,True,
synth_2474,16,8,7,123,110,123,138,0.122,0,2,1.0311,True,
synth_2475,10,8,6,101,85,99,110,0.1111,-2,2,0.9506,True,
synth_2476,20,10,9,83,70,81,97,0.1975,-2,2,0.9914,True,
synth_2477,3,15,3,95,84,92,98,0.0652,-3,3,1.0494,True,
synth_2478,12,14,7,141,137,147,157,0.068,6,4,0.963,True,
synth_2479,3,12,3,74,68,74,79,0.0676,0,3,0.9818,True,
synth_2480,28,9,14,183,166,181,195,0.0773,-2,4,1.0559,True,
synth_2481,11,12,4,75,70,77,86,0.1169,2,3,1.0342,True,
synth_2482,26,6,5,163,142,159,175,0.1006,-4,2,0.9486,True,
synth_2483,22,8,27,266,228,257,283,0.1012,-9,5,1.0619,True,
synth_2484,10,3,7,175,155,171,185,0.0819,-4,3,0.8022,True,
synth_2485,5,5,3,68,60,68,75,0.1029,0,2,0.9703,True,
synth_2486,10,5,4,141,117,134,150,0.1194,-7,3,0.999,True,
synth_2487,4,9,3,77,66,74,81,0.0946,-3,3,1.0239,True,
synth_2488,8,5,5,76,65,76,85,0.1184,0,2,0.889,True,
synth_2489,30,14,31,152,135,150,163,0.0867,-2,4,0.9362,True,
synth_2490,9,3,8,184,169,185,201,0.0865,1,5,1.0444,True,
synth_2491,19,10,6,124,105,122,139,0.1393,-2,3,1.0568,True,
synth_2492,28,6,30,213,196,219,243,0.1096,6,5,1.0633,True,
synth_2493,12,15,7,102,87,99,110,0.1111,-3,3,0.9848,True,
synth_2494,25,7,30,337,322,343,366,0.0671,6,6,0.9843,True,
synth_2495,23,3,7,211,202,224,261,0.1652,13,2,0.95,True,
synth_2496,7,7,5,90,67,81,94,0.1605,-9,3,1.0371,True,
synth_2497,5,5,7,97,82,92,102,0.1087,-5,4,0.983,True,
synth_2498,21,6,13,169,159,174,191,0.0977,5,3,1.0681,True,
synth_2499,16,6,15,181,166,181,197,0.0884,0,4,0.949,True,
synth_2500,28,11,7,102,90,101,115,0.1386,-1,2,0.9461,True,
synth_2501,9,7,7,65,56,65,75,0.1538,0,3,1.0369,True,
synth_2502,11,13,11,94,81,93,108,0.1613,-1,3,1.0738,True,
synth_2503,18,6,5,130,99,122,141,0.1557,-8,3,0.905,True,
synth_2504,4,12,5,71,64,71,79,0.1127,0,4,1.0409,True,
synth_2505,18,6,14,146,133,150,167,0.1133,4,4,0.9676,True,
synth_2506,29,14,20,140,125,137,146,0.0657,-3,3,1.0614,True,
synth_2507,27,14,9,105,94,105,114,0.0857,0,2,1.0234,True,
synth_2508,10,13,7,95,88,99,114,0.1515,4,4,1.0301,True,
synth_2509,30,7,17,271,244,269,290,0.0781,-2,4,1.0368,True,
synth_2510,13,4,5,153,113,143,166,0.1608,-10,3,0.8938,True,
synth_2511,30,8,5,132,123,133,144,0.0827,1,2,0.9781,True,
synth_2512,26,13,19,170,143,163,181,0.1104,-7,3,1.0101,True,
synth_2513,9,6,7,118,104,115,125,0.087,-3,4,1.12,True,
synth_2514,5,10,3,97,82,93,104,0.1183,-4,3,1.0558,True,
synth_2515,20,7,12,167,127,152,174,0.1447,-15,3,0.9307,True,
synth_2516,10,10,4,108,86,102,115,0.1275,-6,3,1.0343,True,
synth_2517,28,13,32,179,164,182,206,0.1319,3,4,0.9642,True,
synth_2518,10,3,4,133,115,133,151,0.1353,0,3,0.8028,True,
synth_2519,8,11,4,73,64,72,80,0.1111,-1,3,0.9898,True,
synth_2520,22,12,6,95,87,97,109,0.1237,2,3,1.0158,True,
synth_2521,22,4,20,163,148,163,181,0.1104,0,3,0.9244,True,
synth_2522,9,11,8,87,81,89,96,0.0787,2,3,1.0082,True,
synth_2523,15,9,9,89,75,86,100,0.1628,-3,3,0.9471,True,
synth_2524,6,6,5,90,71,86,98,0.1395,-4,3,1.0042,True,
synth_2525,16,14,8,72,63,72,79,0.0972,0,2,0.9505,True,
synth_2526,15,9,15,111,100,112,126,0.125,1,4,1.0369,True,
synth_2527,29,12,13,149,133,144,157,0.0903,-5,3,0.9813,True,
synth_2528,11,10,10,110,88,104,117,0.125,-6,5,0.9893,True,
synth_2529,22,3,6,267,220,259,290,0.1197,-8,3,0.9233,True,
synth_2530,14,13,8,110,97,107,116,0.0841,-3,3,0.9851,True,
synth_2531,15,5,8,132,107,123,138,0.122,-9,2,0.9752,True,
synth_2532,8,5,7,94,83,91,100,0.0989,-3,2,0.904,True,
synth_2533,12,13,9,115,92,108,119,0.1019,-7,3,1.0138,True,
synth_2534,12,14,7,78,71,78,84,0.0769,0,2,1.0183,True,
synth_2535,24,15,17,125,113,125,136,0.088,0,3,1.0154,True,
synth_2536,22,9,16,151,124,143,158,0.1049,-8,5,1.0401,True,
synth_2537,4,12,4,36,27,35,45,0.2857,-1,3,0.9756,True,
synth_2538,19,12,4,74,64,71,80,0.1268,-3,3,1.0227,True,
synth_2539,12,7,9,97,84,94,108,0.1489,-3,3,0.9267,True,
synth_2540,22,14,13,89,80,90,104,0.1556,1,3,1.007,True,
synth_2541,13,12,4,76,59,72,86,0.1944,-4,2,1.0314,True,
synth_2542,24,7,16,214,201,214,227,0.0607,0,3,0.9458,True,
synth_2543,10,5,7,133,102,125,142,0.136,-8,3,1.0293,True,
synth_2544,8,10,6,104,88,102,114,0.1176,-2,3,0.9793,True,
synth_2545,8,4,7,122,97,117,135,0.1538,-5,3,0.8662,True,
synth_2546,27,10,15,226,188,214,235,0.0981,-12,5,0.9593,True,
synth_2547,26,15,9,105,91,106,121,0.1415,1,3,0.9829,True,
synth_2548,27,4,15,174,158,173,196,0.1329,-1,3,1.0406,True,
synth_2549,25,11,20,106,98,108,116,0.0741,2,2,1.0854,True,
synth_2550,23,12,5,95,80,94,104,0.1064,-1,2,1.0219,True,
synth_2551,7,15,3,79,67,79,90,0.1392,0,3,0.9728,True,
synth_2552,22,6,17,170,165,180,197,0.0944,10,4,1.0369,True,
synth_2553,8,13,3,60,51,61,68,0.1148,1,2,0.9946,True,
synth_2554,10,3,4,175,158,175,191,0.0914,0,4,1.0733,True,
synth_2555,25,8,20,259,232,260,296,0.1385,1,3,0.9268,True,
synth_2556,27,14,16,181,154,172,189,0.0988,-9,4,1.0228,True,
synth_2557,5,4,3,93,80,89,97,0.0899,-4,3,1.0269,True,
synth_2558,27,4,14,349,280,326,366,0.1227,-23,4,0.8919,True,
synth_2559,13,6,8,96,85,95,103,0.0842,-1,3,0.9379,True,
synth_2560,28,14,19,148,127,141,154,0.0922,-7,5,1.0528,True,
synth_2561,10,15,6,59,57,63,72,0.1429,4,3,0.9758,True,
synth_2562,17,7,7,122,112,127,145,0.1417,5,3,0.9726,True,
synth_2563,28,6,14,230,213,227,241,0.0617,-3,3,1.0501,True,
synth_2564,19,15,4,64,51,62,70,0.129,-2,2,0.9939,True,
synth_2565,4,11,3,94,79,90,99,0.1,-4,3,0.9939,True,
synth_2566,11,10,3,75,64,74,83,0.1216,-1,2,0.9848,True,
synth_2567,25,5,25,131,125,136,149,0.0956,5,2,1.0028,True,
synth_2568,18,7,3,72,66,71,76,0.0704,-1,2,0.8985,True,
synth_2569,24,4,11,128,114,126,139,0.1032,-2,3,0.946,True,
synth_2570,24,10,26,195,160,185,210,0.1351,-10,5,1.0688,True,
synth_2571,26,7,25,218,196,224,256,0.1429,6,4,1.0263,True,
synth_2572,6,15,5,74,55,69,81,0.1739,-5,4,1.0072,True,
synth_2573,20,3,13,226,220,243,272,0.1193,17,3,0.97,True,
synth_2574,4,7,3,92,73,87,100,0.1494,-5,3,1.1193,True,
