project_id,task_id,planned_optimistic,planned_likely,planned_pessimistic,criticality,cost,num_required_skills,num_assigned,assigned_avg_efficiency,assigned_total_load,num_predecessors,num_successors,actual_duration
13,20,22,25,26,4,1837.71,3,3,0.46888888888888897,33.400000000000006,9,1,65.77777777777777
13,21,4,14,26,2,673.68,2,3,0.5750000000000001,33.0,5,0,35.833333333333336
13,22,23,29,30,3,691.07,3,2,0.4666666666666666,20.2,8,0,75.11111111111111
14,0,2,19,28,3,445.01,1,2,1.05,29.999999999999993,0,9,29.012497185410112
14,1,4,14,24,5,762.19,1,1,1.15,14.600000000000001,0,9,14.413151467470273
14,2,7,20,24,2,483.23,1,2,1.12,27.400000000000002,0,8,21.473375172999297
14,3,16,17,30,3,151.86,1,2,1.05,29.999999999999993,2,7,18.32569979826361
14,4,16,23,29,2,822.79,2,1,0.535,14.600000000000001,2,5,57.08333333333333
14,5,5,7,12,4,1221.41,1,2,1.05,29.999999999999993,0,7,12.3166261636175
14,6,5,20,29,2,1537.55,3,3,0.5177777777777779,30.300000000000004,3,6,50.666666666666664
14,7,4,29,30,4,462.86,2,3,0.6550000000000001,37.099999999999994,2,5,62.5
14,8,2,2,14,1,1895.3,2,1,0.54,11.799999999999999,3,7,10.0
14,9,11,13,26,3,784.75,2,3,0.5666666666666668,28.4,4,8,37.083333333333336
14,10,2,10,30,4,1764.29,3,2,0.535,26.4,2,9,32.0
14,11,2,6,22,2,436.98,2,3,0.6116666666666667,31.6,3,7,20.0
14,12,3,22,25,4,1548.35,1,1,1.15,14.600000000000001,4,4,19.903875836030377
14,13,7,20,22,5,888.27,3,3,0.5722222222222224,30.800000000000004,5,1,48.44444444444444
14,14,27,29,29,2,1509.74,1,1,0.88,11.799999999999999,2,3,40.53136235285815
14,15,11,23,28,1,1045.36,2,2,0.605,24.200000000000003,6,4,54.58333333333333
14,16,12,12,27,1,1588.21,2,2,0.6625,11.2,5,3,36.25
14,17,3,20,26,2,1835.8,1,1,1.08,18.199999999999996,3,4,22.375204197238457
14,18,13,20,21,2,290.22,3,3,0.4788888888888889,44.599999999999994,7,6,50.666666666666664
14,19,15,28,30,4,982.42,2,1,0.64,18.199999999999996,5,4,65.41666666666667
14,20,17,21,23,1,691.72,2,1,0.6749999999999999,14.600000000000001,6,1,51.66666666666667
14,21,23,28,28,3,1918.12,2,1,0.71,12.8,7,3,67.91666666666667
14,22,18,20,22,2,339.08,2,1,0.7899999999999999,18.199999999999996,10,1,50.0
14,23,24,27,29,1,1512.05,1,2,0.9299999999999999,24.200000000000003,7,3,46.60114751594795
14,24,23,25,27,3,450.79,3,3,0.5944444444444446,42.8,9,2,66.66666666666666
14,25,10,14,24,5,1082.12,3,3,0.5266666666666667,39.599999999999994,8,1,40.0
14,26,3,26,29,2,1200.8,2,3,0.585,35.5,7,1,56.66666666666667
14,27,3,29,29,1,371.61,3,3,0.49444444444444446,44.599999999999994,10,1,65.77777777777777
14,28,17,24,30,3,122.25,1,2,0.905,17.0,7,0,32.48461956803081
15,0,27,29,29,3,126.51,1,2,0.2,26.4,0,5,86.0
15,1,2,14,29,2,512.29,1,1,1.14,14.9,0,9,14.950366116961648
15,2,17,23,25,3,475.74,1,1,1.15,13.2,1,3,23.533955573908468
15,3,21,28,29,2,460.9,2,1,0.8999999999999999,13.2,1,3,50.337266629381716
15,4,5,7,17,1,771.4,2,2,0.745,25.4,0,5,11.35364078269613
15,5,17,29,29,2,546.79,3,1,0.4466666666666666,15.1,1,2,72.0
15,6,12,21,30,3,1299.87,2,1,0.57,15.1,1,4,52.5
15,7,11,21,26,5,345.91,2,2,0.6699999999999999,24.9,0,6,50.41666666666667
15,8,16,21,27,4,219.94,3,1,0.35000000000000003,10.0,2,6,56.44444444444444
15,9,12,27,29,3,1407.74,1,1,0.73,13.2,3,3,41.22411866273989
15,10,12,19,30,2,1813.53,3,3,0.578888888888889,38.400000000000006,1,5,52.44444444444444
15,11,2,12,28,4,1170.27,3,1,0.5133333333333333,10.0,1,4,34.666666666666664
15,12,4,20,27,2,1284.85,1,3,0.20000000000000004,38.599999999999994,3,1,55.5
15,13,26,27,29,1,954.02,2,2,0.6725,28.1,9,3,67.91666666666667
15,14,22,22,27,4,568.51,3,1,0.4166666666666667,15.1,3,3,60.888888888888886
15,15,10,20,27,5,377.63,2,2,0.62,30.0,5,1,48.75
15,16,22,25,29,2,1665.86,2,1,0.6699999999999999,14.9,4,2,62.91666666666667
15,17,18,22,25,2,1094.65,3,3,0.56,34.5,2,4,58.222222222222214
15,18,6,15,15,3,595.88,2,1,0.53,11.299999999999999,2,2,33.75
15,19,16,28,28,4,249.55,1,2,0.9249999999999999,25.1,5,3,42.40824697987343
15,20,16,28,29,5,398.26,2,1,0.45499999999999996,15.1,5,1,65.41666666666667
15,21,24,28,29,4,624.3,1,1,1.15,13.2,6,1,28.978378132051475
15,22,2,5,6,2,713.33,2,1,0.525,15.1,8,0,11.666666666666668
15,23,28,29,29,3,369.33,2,3,0.5299999999999999,38.599999999999994,5,1,72.08333333333333
15,24,21,21,25,4,438.2,3,2,0.5133333333333333,21.6,9,0,57.77777777777778
16,0,7,24,24,3,1652.85,3,1,0.34,8.9,0,10,56.44444444444444
16,1,7,14,14,2,390.17,2,1,0.855,7.3999999999999995,0,7,17.676108413225553
16,2,18,26,26,5,1645.28,2,3,0.5733333333333334,37.8,1,5,61.66666666666667
16,3,6,13,24,1,991.23,2,1,0.41000000000000003,8.9,1,2,34.166666666666664
16,4,5,27,28,4,432.78,3,1,0.39333333333333337,12.899999999999999,0,4,62.666666666666664
16,5,4,16,18,5,1533.58,1,1,1.16,3.3,0,6,12.356321839080461
16,6,17,27,30,4,1104.9,1,1,0.73,12.700000000000001,2,5,37.037121169123814
16,7,18,23,29,4,1928.0,3,3,0.41777777777777786,39.4,4,3,61.77777777777778
16,8,17,19,19,2,1055.99,2,2,0.5850000000000001,21.6,2,7,46.66666666666667
16,9,28,29,29,5,1989.96,1,1,0.81,11.1,3,4,38.4213644358786
16,10,12,27,28,3,809.88,3,1,0.5766666666666667,8.9,2,7,65.77777777777777
16,11,26,27,30,4,1572.64,1,2,0.71,26.7,1,3,49.316214232212836
16,12,2,9,23,4,564.53,3,1,0.5533333333333333,13.8,6,2,23.72222222222222
16,13,13,19,26,4,1454.49,2,2,0.63,16.3,4,3,47.91666666666667
16,14,6,26,26,1,566.2,1,1,0.91,7.3999999999999995,2,3,26.07396268861129
16,15,14,27,27,3,983.67,2,1,0.48,7.3999999999999995,4,3,62.08333333333333
16,16,17,18,23,5,1006.51,3,3,0.45444444444444454,30.800000000000004,8,5,49.77777777777778
16,17,5,9,26,5,415.3,2,1,0.49,11.1,5,3,27.916666666666664
16,18,18,23,23,5,515.52,2,3,0.4366666666666667,28.9,8,2,55.41666666666667
16,19,21,26,28,5,974.55,2,2,0.61,21.799999999999997,7,1,63.75
16,20,16,28,29,5,334.27,2,1,0.43500000000000005,8.9,7,0,65.41666666666667
16,21,20,28,28,5,1484.46,2,2,0.505,16.3,7,0,66.66666666666667
16,22,16,27,29,3,1355.17,1,2,1.12,18.5,6,0,29.3332080246877
16,23,14,22,28,2,277.06,1,2,0.7350000000000001,26.7,5,0,37.34172755842836
17,0,20,24,24,5,1207.47,1,1,1.08,12.500000000000002,0,3,27.063145067847298
17,1,19,21,21,3,1531.32,2,1,0.505,11.499999999999998,0,4,51.66666666666667
17,2,8,13,18,1,1367.87,3,1,0.5966666666666667,11.499999999999998,1,5,34.666666666666664
17,3,8,14,20,1,1491.64,1,1,1.35,12.500000000000002,1,3,12.990309632566703
17,4,16,19,28,4,216.42,1,1,1.27,9.0,1,5,16.16468190604302
17,5,25,26,28,1,1478.91,1,3,0.20000000000000004,34.3,0,2,78.5
17,6,28,28,29,2,1407.04,3,1,0.6,10.299999999999999,2,3,75.11111111111111
17,7,7,28,29,3,166.75,2,2,0.625,20.5,2,3,61.66666666666667
17,8,6,19,20,2,502.39,1,1,1.08,12.500000000000002,3,2,19.71743426371732
17,9,24,28,30,3,1456.02,2,2,0.5325000000000001,22.8,3,0,69.16666666666667
17,10,21,29,29,4,399.05,3,1,0.33666666666666667,9.0,6,0,73.77777777777777
17,11,16,20,25,5,1689.71,2,3,0.6833333333333332,30.799999999999997,2,0,50.41666666666667
17,12,11,23,30,1,472.91,2,1,0.5650000000000001,10.299999999999999,4,0,55.41666666666667
17,13,6,7,14,1,1613.54,1,1,1.39,11.499999999999998,2,1,6.2278804729058646
17,14,22,24,24,5,1010.71,3,3,0.6555555555555556,33.0,4,0,55.22222222222223
18,0,24,24,28,3,957.91,1,1,0.91,8.3,0,0,27.41150364145155
18,1,20,21,25,3,1987.06,1,1,0.92,9.2,0,2,23.369565217391305
18,2,16,20,29,1,1457.84,2,2,0.49,10.7,0,2,52.08333333333333
18,3,21,27,30,5,1441.71,1,3,1.0366666666666668,18.3,1,1,20.075757575757574
18,4,23,28,29,5,1517.44,3,1,0.5066666666666667,5.6,2,2,72.88888888888889
18,5,27,28,30,3,375.84,1,1,0.92,9.2,1,1,30.615942028985508
18,6,20,21,25,2,379.17,2,3,0.5499999999999999,19.900000000000002,1,0,53.75
18,7,27,27,28,3,1182.01,1,1,1.12,5.6,3,0,24.25595238095238
19,0,2,19,20,5,360.67,2,1,0.58,9.6,0,6,40.83333333333333
19,1,7,25,30,4,1853.87,3,2,0.4850000000000001,24.099999999999998,1,3,60.888888888888886
19,2,23,27,29,4,1879.49,3,1,0.37666666666666665,9.6,1,1,71.11111111111111
19,3,9,11,15,2,485.07,1,3,0.20000000000000004,33.699999999999996,1,5,34.0
19,4,14,17,24,2,755.01,2,3,0.19999999999999998,34.5,2,4,53.0
19,5,7,28,28,2,1714.14,3,1,0.49333333333333335,10.399999999999999,0,5,65.33333333333333
19,6,5,12,25,2,100.88,1,1,0.64,11.7,3,3,22.216779318973177
19,7,17,25,29,3,351.48,1,1,0.2,9.6,3,4,73.0
19,8,4,25,29,2,514.68,2,1,1.255,12.1,5,1,20.571158468001467
19,9,7,25,27,5,193.45,2,2,0.6225,24.5,2,0,55.83333333333333
19,10,3,29,29,4,658.63,1,3,0.20000000000000004,24.4,3,1,74.0
19,11,8,29,30,1,549.36,2,2,0.6224999999999999,24.5,0,1,64.16666666666667
19,12,6,20,27,4,1114.95,1,1,1.38,12.1,5,1,14.311491907917114
19,13,7,27,27,1,126.63,3,1,0.4533333333333333,9.6,2,1,63.111111111111114
19,14,8,16,24,2,294.44,2,1,0.42000000000000004,11.7,2,1,40.0
19,15,28,29,30,5,746.26,2,1,0.42000000000000004,11.7,3,0,72.5
19,16,19,22,23,2,1761.99,1,1,1.38,12.1,4,0,16.46454821264801
20,0,4,20,23,3,497.39,3,3,0.5055555555555556,43.5,0,5,47.55555555555555
20,1,5,28,28,5,1634.69,1,1,1.18,12.8,0,2,26.646392602480034
20,2,6,26,26,2,480.34,1,1,1.07,15.3,0,9,27.916249258730183
20,3,2,4,20,1,816.6,3,1,0.89,15.3,1,5,14.777777777777779
20,4,8,25,28,3,1030.12,1,1,0.93,12.8,2,7,31.710886799006268
20,5,14,16,26,2,1557.18,2,1,0.61,15.3,4,7,43.33333333333333
20,6,12,20,25,3,1012.15,2,3,0.6583333333333333,43.5,2,3,48.75
20,7,20,20,25,2,819.93,3,2,0.5666666666666668,28.1,3,3,55.55555555555555
20,8,26,29,30,1,1070.76,1,2,0.2,28.2,2,6,86.0
20,9,7,29,30,4,200.88,3,2,0.5533333333333333,23.4,1,3,68.0
20,10,16,26,27,4,433.54,1,1,1.24,15.399999999999999,5,1,23.896479474364266
20,11,22,24,30,2,1859.01,1,1,1.2,12.8,2,5,26.744402322397203
20,12,20,29,29,2,427.83,1,3,0.20000000000000004,43.5,5,1,82.5
20,13,23,29,29,4,1618.87,3,3,0.5744444444444444,43.5,4,1,74.66666666666666
20,14,7,17,27,5,373.36,3,3,0.5422222222222223,36.2,2,4,45.33333333333333
20,15,19,22,27,5,1725.83,2,2,0.71,20.9,2,2,35.00895387041248
20,16,22,29,30,1,1029.3,3,1,0.6,15.3,7,3,74.66666666666666
20,17,2,20,25,4,650.7,1,1,1.26,15.399999999999999,6,0,17.117940269186104
20,18,25,25,26,4,1261.3,2,1,0.7999999999999999,15.3,5,1,62.91666666666667
20,19,20,22,29,4,105.11,2,1,0.69,12.8,5,0,57.08333333333333
20,20,23,27,30,1,729.11,1,1,1.26,15.399999999999999,10,0,25.75690077886881
21,0,23,24,24,2,1472.53,1,2,0.8300000000000001,20.9,0,2,24.453083272681177
21,1,3,14,17,4,1789.39,3,2,0.4883333333333333,19.3,1,2,33.77777777777777
21,2,25,25,26,1,902.72,1,2,0.9600000000000001,16.5,1,2,22.470238095238095
21,3,9,22,24,2,900.37,3,2,0.4383333333333333,13.0,1,1,53.77777777777778
21,4,13,14,26,5,593.82,1,1,0.85,9.5,0,0,18.717488266086484
21,5,22,26,27,1,1228.82,2,2,0.6599999999999999,17.5,1,2,63.75
21,6,11,23,29,3,439.96,2,3,0.79,28.5,3,0,55.0
21,7,15,15,25,4,919.55,3,2,0.6583333333333333,17.7,2,0,44.44444444444444
22,0,24,27,30,1,1077.93,1,1,0.83,5.6,0,3,32.53012048192771
22,1,28,29,30,5,1819.51,2,1,1.01,10.5,0,4,38.74651763805077
22,2,23,25,27,3,583.35,1,1,0.86,10.5,2,1,33.40217037762997
22,3,19,24,29,5,499.51,2,1,0.73,7.3,0,4,60.0
22,4,16,27,27,5,1277.13,1,2,1.0899999999999999,15.7,1,2,22.12426509321878
22,5,21,22,24,3,557.75,1,1,1.03,13.4,0,2,23.270806446342572
22,6,25,28,30,3,1760.85,3,1,0.5199999999999999,10.5,0,2,74.22222222222221
22,7,6,28,30,5,1077.54,3,2,0.9116666666666666,12.899999999999999,3,3,28.432787677384336
22,8,24,25,28,3,1014.36,1,1,0.86,10.5,2,1,33.847532649331704
22,9,10,22,25,4,1393.95,1,2,0.745,16.3,1,0,32.53968253968254
22,10,14,22,24,5,1126.85,1,1,0.65,13.4,4,2,34.934473806898076
22,11,20,27,28,5,1332.53,2,3,0.6366666666666667,30.599999999999998,3,2,65.0
22,12,5,25,30,1,386.8,3,2,0.6066666666666667,14.0,5,0,52.5
22,13,20,23,25,2,1893.03,3,1,0.5433333333333333,13.4,5,0,60.888888888888886
23,0,13,25,26,3,769.63,2,3,0.6516666666666667,29.199999999999996,0,5,57.91666666666667
23,1,2,21,21,2,1485.45,1,3,0.9033333333333333,29.200000000000003,0,7,19.45924993541453
23,2,24,26,26,1,1037.43,3,2,0.4483333333333333,13.3,2,2,68.44444444444444
23,3,5,19,27,1,1906.98,3,2,0.4633333333333333,16.2,0,1,48.0
23,4,27,28,30,1,370.42,2,2,0.4925,19.1,1,5,70.41666666666667
23,5,7,12,12,1,1404.8,2,2,0.75,21.099999999999998,2,3,27.916666666666664
23,6,12,20,21,3,1846.82,2,1,0.585,11.700000000000001,2,4,47.08333333333333
23,7,12,23,23,2,446.26,3,2,0.6866666666666666,22.4,3,5,56.44444444444444
23,8,24,24,24,4,1543.14,1,1,1.18,12.7,3,1,23.955144935364096
23,9,7,18,30,2,1739.36,2,2,0.735,17.2,2,0,45.41666666666667
23,10,21,26,26,3,936.29,3,2,0.7016666666666668,18.4,3,2,58.72222222222223
23,11,16,27,28,4,289.8,2,1,0.7949999999999999,9.700000000000001,4,2,63.33333333333333
23,12,13,24,29,5,1146.41,1,1,0.8,10.299999999999999,4,3,32.31235731097922
23,13,14,23,26,1,191.47,1,2,1.38,21.5,2,0,18.776436066487076
23,14,20,21,21,2,1411.06,2,1,0.77,2.4,3,1,52.08333333333333
23,15,15,15,24,1,1768.75,2,1,0.765,8.8,5,0,41.25
23,16,21,22,25,5,669.79,1,3,0.9033333333333333,18.499999999999996,5,0,17.179487179487175
24,0,15,18,28,1,960.33,1,3,1.0666666666666667,28.299999999999997,0,2,22.885420496244176
24,1,22,23,30,1,156.98,2,1,0.9949999999999999,5.7,0,4,28.915662650602414
24,2,25,29,30,1,250.86,3,2,0.46666666666666673,23.0,0,4,76.0
24,3,8,19,29,3,704.84,1,3,0.8466666666666667,30.3,1,7,21.484035811277028
24,4,18,25,27,4,1789.44,2,3,0.63,19.1,2,5,60.41666666666667
24,5,17,20,30,4,192.36,2,2,0.53,17.9,2,2,52.91666666666667
24,6,15,27,29,1,1413.85,1,3,0.9066666666666666,27.799999999999997,1,2,31.27572016460905
24,7,20,26,29,4,960.64,3,1,0.8466666666666667,8.2,5,3,59.50000000000001
24,8,5,13,14,2,989.26,3,1,0.3433333333333333,3.9,4,4,31.555555555555557
24,9,19,20,20,2,1645.98,3,1,0.43333333333333335,8.3,2,2,52.888888888888886
24,10,3,4,4,5,1350.74,2,1,0.51,12.1,5,1,9.583333333333334
24,11,4,13,18,2,1486.03,1,1,0.96,8.2,4,1,12.847222222222223
24,12,2,21,25,2,327.84,2,1,0.46499999999999997,11.1,6,0,46.25
24,13,8,20,28,1,1561.55,1,1,0.69,11.1,5,0,28.635035276732633
25,0,12,21,29,2,1976.15,3,2,0.5483333333333333,22.3,0,9,55.55555555555555
25,1,11,24,29,5,847.59,3,1,0.38000000000000006,10.4,1,3,60.44444444444444
25,2,11,18,22,3,1532.07,2,1,0.69,10.4,2,2,43.75
25,3,20,29,29,5,330.49,3,1,0.4833333333333334,11.9,1,2,73.33333333333333
25,4,9,27,29,5,956.69,3,1,0.3433333333333333,14.2,1,4,64.88888888888889
25,5,28,28,28,5,1542.23,2,1,0.59,14.2,1,3,70.0
25,6,15,17,26,5,723.56,1,2,0.855,24.6,3,3,22.027371891570038
25,7,18,27,29,5,1320.84,3,1,0.5266666666666666,10.4,1,2,68.88888888888889
25,8,2,26,30,2,296.86,1,1,1.18,10.4,2,3,22.506642251199676
25,9,17,29,29,2,318.77,2,2,0.5275,24.6,2,3,67.5
25,10,11,24,26,5,760.72,2,2,0.575,24.6,2,1,55.41666666666667
25,11,6,7,14,2,1732.37,2,1,0.43000000000000005,11.9,2,1,20.0
25,12,15,28,29,3,628.46,1,1,0.73,10.4,3,3,41.73068800967804
25,13,3,29,29,5,524.55,2,2,0.2,26.1,2,2,74.0
25,14,26,26,27,3,302.61,1,2,0.9650000000000001,22.3,4,1,29.595047723384443
25,15,21,27,28,3,1104.65,3,2,0.45,24.6,4,0,69.77777777777777
25,16,19,25,25,4,1931.3,2,2,0.45,22.3,5,0,60.0
25,17,19,23,26,3,1441.05,3,2,0.44,22.3,6,0,60.888888888888886
26,0,28,29,30,5,948.38,1,1,0.86,13.799999999999999,0,2,37.304808442061706
26,1,8,11,28,2,1076.01,3,1,0.6766666666666667,13.799999999999999,0,0,31.111111111111114
26,2,15,21,21,2,1762.85,1,1,1.34,13.100000000000001,0,2,16.124330089638107
26,3,8,13,30,1,110.23,3,1,0.5800000000000001,13.100000000000001,1,2,40.0
26,4,5,5,15,4,458.25,2,2,0.535,21.099999999999998,2,1,16.666666666666668
26,5,18,21,29,3,564.12,3,1,0.58,13.100000000000001,1,1,58.222222222222214
26,6,28,28,30,2,1857.32,3,1,0.58,13.100000000000001,1,0,75.55555555555554
26,7,24,27,28,4,856.4,3,2,0.555,26.9,3,0,71.11111111111111
27,0,20,23,30,5,596.01,2,2,0.6225,20.6,0,4,59.16666666666667
27,1,18,25,30,4,1182.02,3,3,0.41666666666666674,26.1,0,5,65.77777777777777
27,2,7,20,30,1,1108.56,1,1,0.93,8.5,1,2,20.96774193548387
27,3,8,21,26,1,1298.94,1,2,0.88,19.699999999999996,1,2,31.467652814757322
27,4,11,19,21,3,1845.97,3,1,0.4766666666666666,8.6,0,1,48.0
27,5,12,25,29,4,621.09,3,3,0.4322222222222223,18.999999999999996,3,3,62.666666666666664
27,6,14,18,30,3,1886.0,2,1,0.84,11.099999999999998,2,1,31.805691577389
27,7,21,27,30,3,1829.31,1,1,0.92,11.099999999999998,1,1,33.644532629042764
27,8,7,12,15,4,1559.42,1,1,1.24,11.3,0,3,11.58421561799901
27,9,22,26,29,2,1870.55,3,2,0.5116666666666667,15.099999999999998,2,2,60.27777777777778
27,10,14,23,27,4,683.88,1,1,1.08,9.3,2,2,20.52469135802469
27,11,12,17,18,2,1241.49,3,2,0.67,17.6,1,1,43.55555555555555
27,12,17,18,20,2,693.83,1,2,1.05,16.8,7,3,21.12403100775194
27,13,24,28,28,2,293.09,2,3,0.915,33.599999999999994,4,2,68.33333333333333
27,14,23,24,24,2,849.33,1,2,1.195,22.5,3,0,22.132816776921786
27,15,26,27,30,4,549.97,1,1,1.11,11.2,5,0,25.383090569336876
28,0,10,11,22,3,878.23,2,1,0.6649999999999999,10.7,0,3,31.666666666666664
28,1,19,19,21,2,1371.63,1,2,1.0899999999999999,22.7,1,4,26.25315386711354
28,2,15,18,24,3,371.15,2,2,1.095,22.7,1,6,25.121552407324167
28,3,10,18,25,1,600.26,1,1,0.2,2.1,2,2,53.5
28,4,12,18,18,5,536.84,1,1,0.2,10.2,2,3,51.0
28,5,10,29,29,4,1041.06,3,2,0.8099999999999999,22.7,3,2,60.27777777777778
28,6,10,29,30,5,1550.71,3,1,0.49333333333333335,7.5,4,3,69.33333333333333
28,7,9,19,27,1,1725.79,2,2,0.67,19.6,5,3,46.66666666666667
28,8,8,8,28,1,961.67,3,1,0.49,8.9,2,0,30.22222222222222
28,9,26,29,30,1,1598.79,2,1,0.64,7.5,2,0,71.66666666666667
28,10,26,26,30,2,1222.23,3,1,0.8733333333333334,12.5,4,0,62.22222222222223
29,0,19,28,28,1,707.37,1,2,0.2,14.600000000000001,0,3,79.5
29,1,26,28,30,5,1773.6,1,1,0.2,7.000000000000001,1,2,84.0
29,2,27,29,30,4,1156.4,3,1,0.47666666666666674,7.000000000000001,2,0,76.88888888888889
29,3,3,3,19,4,820.8,1,1,1.25,7.6000000000000005,0,0,4.863215237916295
29,4,25,26,29,3,144.91,3,1,0.6533333333333333,8.5,1,0,61.44444444444444
29,5,17,21,30,1,1186.59,3,1,0.4566666666666666,7.6000000000000005,0,0,58.222222222222214
29,6,14,20,26,3,182.86,3,1,0.7833333333333333,7.6000000000000005,1,1,46.66666666666667
29,7,9,17,25,2,1592.3,3,2,0.48666666666666664,16.1,1,0,45.33333333333333
30,0,3,5,9,4,875.96,1,1,0.88,11.099999999999998,0,3,6.353647561803528
30,1,4,27,28,4,264.67,3,3,0.5622222222222222,31.699999999999996,1,6,62.222222222222214
30,2,22,28,28,5,1496.52,1,2,0.875,22.4,0,5,28.305499887834713
30,3,10,27,29,1,1344.24,2,3,0.5233333333333333,31.099999999999994,1,3,61.25
30,4,12,19,30,4,926.93,1,3,1.0233333333333334,25.7,3,2,15.128205128205128
30,5,11,16,30,1,1944.23,2,2,0.48250000000000004,20.199999999999996,2,2,43.75
30,6,22,26,29,4,1976.39,1,2,1.2349999999999999,14.799999999999999,3,2,20.911319020142948
30,7,9,9,20,5,267.41,1,1,0.79,8.7,3,1,13.865818059996528
30,8,11,26,27,2,1931.67,2,1,1.0699999999999998,2.5,4,1,24.652777777777782
30,9,4,19,25,5,1926.09,2,3,0.48666666666666675,26.4,3,1,43.75
30,10,6,20,30,1,1523.96,3,1,0.37666666666666665,11.1,3,1,51.55555555555555
30,11,18,24,30,4,1975.04,1,1,0.65,9.1,4,0,36.92307692307692
31,0,24,24,28,2,1435.35,3,1,0.5166666666666666,13.3,0,9,65.77777777777777
31,1,11,27,27,3,1129.48,3,1,0.5833333333333334,14.4,0,11,64.88888888888889
31,2,5,28,29,1,672.71,1,1,0.76,8.2,2,8,35.09359099590128
31,3,5,16,30,2,189.02,3,1,0.38666666666666666,8.2,2,11,44.0
31,4,26,29,30,4,1467.42,1,1,0.89,13.3,2,7,39.74426552243283
31,5,21,26,27,2,1368.72,2,1,0.775,14.4,3,3,63.33333333333333
31,6,2,28,28,1,105.97,2,2,0.56,19.8,3,3,59.16666666666667
31,7,6,21,29,3,1560.54,2,2,0.8675,25.1,2,4,49.58333333333333
31,8,12,22,23,4,568.89,3,2,0.5433333333333334,21.3,1,6,47.833333333333336
31,9,17,22,23,1,1821.08,1,2,0.2,21.3,2,9,64.0
31,10,20,27,27,5,807.02,1,1,1.35,14.4,3,4,23.17164965479057
31,11,22,22,29,2,815.12,2,2,0.5975,21.3,3,4,57.91666666666667
31,12,11,20,26,4,135.84,1,1,1.35,14.4,6,5,17.490858126519335
31,13,3,14,16,4,990.27,3,1,0.5133333333333333,11.8,2,5,33.33333333333333
31,14,28,29,29,4,486.79,2,1,0.48,8.2,6,5,72.08333333333333
31,15,22,25,28,4,1109.96,2,1,0.6699999999999999,11.8,8,3,62.5
31,16,11,18,26,1,1024.68,3,2,0.48500000000000004,22.6,5,2,48.44444444444444
31,17,4,13,29,4,663.36,1,2,0.2,19.8,4,1,42.5
31,18,7,25,26,2,828.31,2,1,0.72,13.3,8,2,55.41666666666667
31,19,6,20,22,5,865.37,2,2,0.845,25.1,7,2,24.955701607108985
31,20,10,14,14,4,891.58,3,1,0.3866666666666667,8.2,11,1,35.55555555555556
31,21,4,26,27,2,373.25,2,1,0.6699999999999999,11.8,3,1,56.25
31,22,24,25,27,4,1004.19,2,1,0.775,14.4,8,0,62.91666666666667
31,23,28,29,29,4,1471.87,3,1,0.5833333333333334,14.4,8,0,76.88888888888889
31,24,18,24,28,3,1082.32,2,1,0.48,8.2,7,0,59.16666666666667
32,0,3,19,29,5,1295.3,1,2,0.6950000000000001,16.4,0,1,27.272727272727273
32,1,18,20,29,2,864.01,1,1,0.86,3.3,0,2,24.612403100775197
32,2,28,29,29,3,1682.55,2,1,0.71,4.699999999999999,0,1,72.08333333333333
32,3,20,25,29,5,1064.52,3,1,0.37666666666666665,7.1,0,0,66.22222222222221
32,4,4,6,19,4,1299.56,1,2,1.105,12.200000000000001,1,0,7.389937106918238
32,5,14,17,19,1,1466.54,3,2,0.4983333333333333,8.2,3,0,44.888888888888886
33,0,4,29,30,5,1476.32,3,3,0.5233333333333334,27.400000000000002,0,7,58.333333333333336
33,1,25,29,29,1,1754.36,3,2,0.45166666666666666,13.8,1,9,75.55555555555554
33,2,18,27,30,1,131.7,1,1,1.22,10.9,0,10,23.97472052977748
33,3,3,21,30,5,993.15,2,2,0.835,21.5,3,5,22.26767745115042
33,4,25,26,28,4,664.53,3,1,0.5866666666666668,11.1,0,1,69.77777777777777
33,5,22,24,24,5,1942.28,1,1,0.88,12.100000000000001,1,6,29.4617630173444
33,6,17,23,29,2,158.86,3,3,0.5566666666666668,27.1,4,11,61.33333333333333
33,7,14,18,27,5,1820.91,3,3,0.5233333333333333,28.4,3,6,50.222222222222214
33,8,2,4,19,4,1114.5,3,2,0.43999999999999995,21.9,3,4,16.444444444444443
33,9,15,16,30,4,1269.81,3,1,0.5399999999999999,10.6,2,8,48.44444444444444
33,10,26,28,28,4,390.58,3,1,0.39999999999999997,10.4,4,6,73.77777777777777
33,11,24,25,27,4,589.49,2,1,0.71,10.6,4,2,62.91666666666667
33,12,21,26,29,2,1016.11,1,1,0.61,10.9,3,5,47.33470463571451
33,13,17,20,30,1,1042.78,1,3,1.04,14.999999999999998,3,4,22.378853773812413
33,14,13,14,21,4,1982.1,1,1,0.61,10.9,3,4,27.66313907282017
33,15,6,28,29,2,1935.4,2,1,0.64,7.1000000000000005,8,2,61.25
33,16,18,25,26,1,1222.49,3,1,0.62,10.4,4,2,56.0
33,17,25,26,28,1,460.77,1,1,0.84,8.1,4,1,32.112801276884426
33,18,2,26,28,3,1144.91,2,1,0.71,10.9,4,2,55.83333333333333
33,19,19,25,26,4,1524.61,2,3,0.455,29.500000000000004,5,2,60.41666666666667
33,20,2,24,30,1,1853.71,1,1,1.36,11.1,7,0,16.59307787157317
33,21,21,22,29,1,1577.05,2,1,0.775,9.799999999999999,5,1,57.5
